id	signs_file	signs_offset	signs_length	signs_type	signs_lang	translation	translation_lang	glosses	topic	signer_id
0HjhaTfGAdE_11-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0HjhaTfGAdE_11-5-rgb_front.npy	2425	111	i3d	asl	Iâve got one here made out of coyote ruff.	en		3	
0HjhaTfGAdE_12-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0HjhaTfGAdE_12-5-rgb_front.npy	2543	630	i3d	asl	Wolf is pretty prevalent; wolverine is getting pricier, very little trapping of wolverine in this state, so we usually get it from Northern Canada.	en		3	
0HjhaTfGAdE_13-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0HjhaTfGAdE_13-5-rgb_front.npy	3183	354	i3d	asl	Then I have a 2 parka system where I would wear an anorak which is a pull over type of garment that doesnât zip all the way down.	en		3	
0HjhaTfGAdE_14-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0HjhaTfGAdE_14-5-rgb_front.npy	3571	150	i3d	asl	That keeps the wind from getting in the holes created naturally by the zipper.	en		3	
0HjhaTfGAdE_2-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0HjhaTfGAdE_2-5-rgb_front.npy	165	195	i3d	asl	I would like to invite you to visit our website at www.teamclarke.org.	en		3	
0HjhaTfGAdE_3-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0HjhaTfGAdE_3-5-rgb_front.npy	361	201	i3d	asl	A good parka is something to have and with that good parka you want to have a really good rough.	en		3	
0HjhaTfGAdE_4-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0HjhaTfGAdE_4-5-rgb_front.npy	564	99	i3d	asl	They make ruffs out of different animal hides.	en		3	
0HjhaTfGAdE_5-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0HjhaTfGAdE_5-5-rgb_front.npy	692	443	i3d	asl	The ruff is sort of that piece that goes around the top of the hood and a ruff will gather close to your face and keep the frost bite off your cheeks and nose.	en		3	
0HjhaTfGAdE_6-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0HjhaTfGAdE_6-5-rgb_front.npy	1159	213	i3d	asl	If it is made out of the correct animal hide, coyote is used by sort of mid-priced parkas.	en		3	
0HjhaTfGAdE_7-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0HjhaTfGAdE_7-5-rgb_front.npy	1444	370	i3d	asl	This is a really good parka and Linda bought me; this is a Wolverine Double Ruff; wolf on the outside and wolverine closest to your skin.	en		3	
0HjhaTfGAdE_8-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0HjhaTfGAdE_8-5-rgb_front.npy	1817	217	i3d	asl	The 2 vest pieces of fur to keep frost off your face.	en		3	
0HjhaTfGAdE_9-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0HjhaTfGAdE_9-5-rgb_front.npy	2048	269	i3d	asl	Neither wolf nor wolverine will absorb water or frost which is why they are used versus some of the other ruff materials.	en		3	
0HrO1O6B2dg_1-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0HrO1O6B2dg_1-5-rgb_front.npy	28	190	i3d	asl	I'm going to be using my assistant to help me out.	en		6	
0HrO1O6B2dg_2-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0HrO1O6B2dg_2-5-rgb_front.npy	218	67	i3d	asl	Now I'm going to be cutting out the garlic.	en		6	
0HrO1O6B2dg_3-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0HrO1O6B2dg_3-5-rgb_front.npy	368	296	i3d	asl	You can use garlic that is already prepared in a jar from the store but I prefer to use the garlic the fresh garlic it has more punching flavor.	en		6	
0HrO1O6B2dg_4-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0HrO1O6B2dg_4-5-rgb_front.npy	673	476	i3d	asl	So to separate the garlic I'm going to just but my knife down on top and give it a hit and that makes all of your garlic cloves come apart and I have decided that I'm going to smash my garlic.	en		6	
0HrO1O6B2dg_5-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0HrO1O6B2dg_5-5-rgb_front.npy	1339	347	i3d	asl	You can also cut it to little fine dices so I'm going to take one garlic clove which we need for this receipt and I'm going to smash it again.	en		6	
0HrO1O6B2dg_6-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0HrO1O6B2dg_6-5-rgb_front.npy	1715	701	i3d	asl	And this makes the skin come right off and you can smash it again or you can dice it into little fine slices or you can smash it some more and make it into a paste.	en		6	
0HrO1O6B2dg_7-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0HrO1O6B2dg_7-5-rgb_front.npy	2418	63	i3d	asl	So that is your one garlic clove.	en		6	
0HxDpq1l4tk_1-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0HxDpq1l4tk_1-5-rgb_front.npy	375	425	i3d	asl	Now that we have thoroughly cleaned off the oil drain plug, we're going to clean off the oil pan a little bit where the plug goes into.	en		10	
0HxDpq1l4tk_2-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0HxDpq1l4tk_2-5-rgb_front.npy	809	319	i3d	asl	It's just about finished dripping so we're going to carefully put the plug back in.	en		10	
0HxDpq1l4tk_3-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0HxDpq1l4tk_3-5-rgb_front.npy	1150	446	i3d	asl	Many times you want to turn it to the left and feel the threads start to click in and then just simply screw that plug in till it's hand tight and then you would take your box end wrench.	en		10	
0HxDpq1l4tk_4-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0HxDpq1l4tk_4-5-rgb_front.npy	1599	339	i3d	asl	Put it on and then tighten it to the right and apply approximately 35 pounds of tork to it.	en		10	
0HxDpq1l4tk_5-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0HxDpq1l4tk_5-5-rgb_front.npy	1943	138	i3d	asl	It's pretty tight, you don't want that to fall out.	en		10	
0HxDpq1l4tk_6-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0HxDpq1l4tk_6-5-rgb_front.npy	2081	59	i3d	asl	So I'm going to check it again.	en		10	
0HxDpq1l4tk_7-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0HxDpq1l4tk_7-5-rgb_front.npy	2142	67	i3d	asl	Now that's pretty tight.	en		10	
0HxDpq1l4tk_8-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0HxDpq1l4tk_8-5-rgb_front.npy	2213	338	i3d	asl	Okay and then clean it up a little bit and then you're ready to get out from under the vehicle.	en		10	
0I8jUk3Kc2w_0-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0I8jUk3Kc2w_0-5-rgb_front.npy	27	483	i3d	asl	Hi I'm Jessica Meiczinger with Simply Divine Events and I have been planning weddings for over a decade now and today I'm going to talk about how to design ideas for a garden themed wedding reception.	en		6	
0I8jUk3Kc2w_1-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0I8jUk3Kc2w_1-5-rgb_front.npy	515	459	i3d	asl	Traditionally you can stick with your tiered wedding cake and just accent it with fresh flowers or you can do a fondant frosting on your cake and you can actually have hand made flowers of sugar.	en		6	
0I8jUk3Kc2w_2_3-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0I8jUk3Kc2w_2_3-5-rgb_front.npy	977	734	i3d	asl	If you go to your specialty baker they can help you out with that. Another idea is to instead of doing a floral centerpiece on your table you can actually do miniature wedding cakes in the center of each table so that way your guests just serve themselves at the end of the dinner or you can do miniature cakes at each place setting.	en		6	
0I8jUk3Kc2w_4-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0I8jUk3Kc2w_4-5-rgb_front.npy	1712	212	i3d	asl	Another fun idea that I like to do instead of doing a traditional wedding cake is having a desert table.	en		6	
0I8jUk3Kc2w_5-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0I8jUk3Kc2w_5-5-rgb_front.npy	1929	204	i3d	asl	You can do little pedifours with your monograms or little edible flowers attached to them.	en		6	
0I8jUk3Kc2w_6-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0I8jUk3Kc2w_6-5-rgb_front.npy	2134	239	i3d	asl	If you don't want to do cake you can do different cookies and pastries, pies and tarts if you want to look for something different.	en		6	
0I8jUk3Kc2w_7-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0I8jUk3Kc2w_7-5-rgb_front.npy	2509	150	i3d	asl	Another fun thing is to do actually cupcakes instead of a wedding cake.	en		6	
0I8jUk3Kc2w_8-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0I8jUk3Kc2w_8-5-rgb_front.npy	2666	368	i3d	asl	You can do different frostings, you can do different flavors and just have them on different plate stands or cake stands and the guests can just serve themselves.	en		6	
0I8jUk3Kc2w_9-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0I8jUk3Kc2w_9-5-rgb_front.npy	3047	290	i3d	asl	So those are just some ideas on how to come up with some different wedding cakes for your garden wedding reception.	en		6	
0I9Ks-BPfDs_0-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0I9Ks-BPfDs_0-5-rgb_front.npy	27	351	i3d	asl	We're in the process of hooking up the p trap for under the sink and I just want to remind you that the p trap acts as a gas break.	en		4	
0I9Ks-BPfDs_1-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0I9Ks-BPfDs_1-5-rgb_front.npy	393	239	i3d	asl	The water from the sink will always stay in at about this level and that keeps the gases coming back from the sewer, to come up through the sink drain.	en		4	
0I9Ks-BPfDs_10-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0I9Ks-BPfDs_10-5-rgb_front.npy	3243	64	i3d	asl	Our supply lines are hooked up.	en		4	
0I9Ks-BPfDs_11-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0I9Ks-BPfDs_11-5-rgb_front.npy	3313	143	i3d	asl	Our sink top has been glued to the top of the vanity.	en		4	
0I9Ks-BPfDs_12-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0I9Ks-BPfDs_12-5-rgb_front.npy	3466	47	i3d	asl	We have our faucet in place.	en		4	
0I9Ks-BPfDs_13-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0I9Ks-BPfDs_13-5-rgb_front.npy	3534	37	i3d	asl	We're ready for business.	en		4	
0I9Ks-BPfDs_14-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0I9Ks-BPfDs_14-5-rgb_front.npy	3572	313	i3d	asl	Oh, I now have the scutchens , this is called a scutchen.	en		4	
0I9Ks-BPfDs_15-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0I9Ks-BPfDs_15-5-rgb_front.npy	3886	39	i3d	asl	I think it's French.	en		4	
0I9Ks-BPfDs_16-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0I9Ks-BPfDs_16-5-rgb_front.npy	3928	379	i3d	asl	Anyways, what it is designed to do, is to go around the hole in the drywall so that bugs and air and other things don't come through, and it kind of leaves it nice and pretty.	en		4	
0I9Ks-BPfDs_17-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0I9Ks-BPfDs_17-5-rgb_front.npy	4346	515	i3d	asl	Now, what we do is where I have a mounted, then we can just take a screw and put through each hole and that holds it in place.	en		4	
0I9Ks-BPfDs_18-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0I9Ks-BPfDs_18-5-rgb_front.npy	4888	120	i3d	asl	The only thing we have left to do here is to put our floor board in.	en		4	
0I9Ks-BPfDs_2-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0I9Ks-BPfDs_2-5-rgb_front.npy	653	167	i3d	asl	And as long as there is water in here, that's where the gas is stopped, is right there.	en		4	
0I9Ks-BPfDs_3-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0I9Ks-BPfDs_3-5-rgb_front.npy	866	488	i3d	asl	So we're going to fit it into the trap adapter and we had to purchase an extra extension here, because right here is the top of my p trap and here's the bottom of the drain coming out of the sink.	en		4	
0I9Ks-BPfDs_4-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0I9Ks-BPfDs_4-5-rgb_front.npy	1356	108	i3d	asl	So we bought this extension piece to make up the difference here.	en		4	
0I9Ks-BPfDs_5-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0I9Ks-BPfDs_5-5-rgb_front.npy	1469	137	i3d	asl	So, let me see if I can get it in position here.	en		4	
0I9Ks-BPfDs_6-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0I9Ks-BPfDs_6-5-rgb_front.npy	1610	583	i3d	asl	Nut goes on first and then we have a plastic compression ring, which as the nut comes down, it will compress against this pipe here, and around this flange right here and that will keep it from leaking.	en		4	
0I9Ks-BPfDs_7-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0I9Ks-BPfDs_7-5-rgb_front.npy	2203	40	i3d	asl	So put the nut on.	en		4	
0I9Ks-BPfDs_8-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0I9Ks-BPfDs_8-5-rgb_front.npy	2253	104	i3d	asl	Most of these fittings can just be hand tightened.	en		4	
0I9Ks-BPfDs_9-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0I9Ks-BPfDs_9-5-rgb_front.npy	2397	846	i3d	asl	Ok, now our drain is hooked up.	en		4	
0ICZi26jdaQ_0-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0ICZi26jdaQ_0-5-rgb_front.npy	2	153	i3d	asl	Some of the tools we use as a police officer, the main one is the computer.	en		5	
0ICZi26jdaQ_1-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0ICZi26jdaQ_1-5-rgb_front.npy	158	211	i3d	asl	We write reports all the time on pretty much everything we do.	en		5	
0ICZi26jdaQ_10-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0ICZi26jdaQ_10-5-rgb_front.npy	2578	393	i3d	asl	Some of the other tools that we use each day is we have, we carry with us, we don't use them each day.	en		5	
0ICZi26jdaQ_11-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0ICZi26jdaQ_11-5-rgb_front.npy	2972	340	i3d	asl	We have our pistols we use and we have our tasers and with that you have to be certified with our pistol you have to be certified each year.	en		5	
0ICZi26jdaQ_12-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0ICZi26jdaQ_12-5-rgb_front.npy	3314	86	i3d	asl	Make sure we can pass the qualification.	en		5	
0ICZi26jdaQ_13-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0ICZi26jdaQ_13-5-rgb_front.npy	3404	201	i3d	asl	If we can't then there is some problems and they need to work on that are, we can't be a police officers.	en		5	
0ICZi26jdaQ_14-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0ICZi26jdaQ_14-5-rgb_front.npy	3650	119	i3d	asl	And so with the tasers you need to know, that's a great tool.	en		5	
0ICZi26jdaQ_15-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0ICZi26jdaQ_15-5-rgb_front.npy	3778	274	i3d	asl	It prevents officers from getting hurt as well as the suspect that's fighting with this from getting hurt.	en		5	
0ICZi26jdaQ_16-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0ICZi26jdaQ_16-5-rgb_front.npy	4088	238	i3d	asl	We are able to use the taser and they don't get hurt and we don't get hurt and things work out a lot better that way.	en		5	
0ICZi26jdaQ_17-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0ICZi26jdaQ_17-5-rgb_front.npy	4333	200	i3d	asl	And so those you need to be certified in, how to use them, the proper way to use them for liability.	en		5	
0ICZi26jdaQ_18-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0ICZi26jdaQ_18-5-rgb_front.npy	4571	376	i3d	asl	And so as a police officer there's many tools and then with that you need to be certified and keep up your certification each year to prevent any lawsuits or anything like that that may occur.	en		5	
0ICZi26jdaQ_19-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0ICZi26jdaQ_19-5-rgb_front.npy	4956	176	i3d	asl	As far as vehicles, tools we use, we have chargers.	en		5	
0ICZi26jdaQ_2-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0ICZi26jdaQ_2-5-rgb_front.npy	379	200	i3d	asl	We have to put in a little note whether it's, I unlocked the door to a car whatever it might be.	en		5	
0ICZi26jdaQ_20-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0ICZi26jdaQ_20-5-rgb_front.npy	5143	143	i3d	asl	The Pleasant Grove Police Department and we have some explorers.	en		5	
0ICZi26jdaQ_21-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0ICZi26jdaQ_21-5-rgb_front.npy	5296	108	i3d	asl	Those are great tools we have, also need to be certified with them.	en		5	
0ICZi26jdaQ_22-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0ICZi26jdaQ_22-5-rgb_front.npy	5409	359	i3d	asl	Go to the driving range and make sure that you are up to par, we know our cars and if situations happen that we can handle our cars safely.	en		5	
0ICZi26jdaQ_23-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0ICZi26jdaQ_23-5-rgb_front.npy	5775	212	i3d	asl	As far as there is different areas as a patrolman you can be involved in the motorcycles.	en		5	
0ICZi26jdaQ_24-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0ICZi26jdaQ_24-5-rgb_front.npy	5992	241	i3d	asl	If a person has an interest and your department has motorcycles, if you are interested in that, each department is different.	en		5	
0ICZi26jdaQ_25-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0ICZi26jdaQ_25-5-rgb_front.npy	6237	467	i3d	asl	You can get on a motorcycle once you go through the training and be in the traffic enforcement as far as writing tickets and patrolling the high density areas to try to slow cars down.	en		5	
0ICZi26jdaQ_26-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0ICZi26jdaQ_26-5-rgb_front.npy	6708	143	i3d	asl	And some of the officers love it.	en		5	
0ICZi26jdaQ_27-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0ICZi26jdaQ_27-5-rgb_front.npy	6854	189	i3d	asl	And I'm not a big fan of it, I probably crash but anyway it's all up to the person.	en		5	
0ICZi26jdaQ_28-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0ICZi26jdaQ_28-5-rgb_front.npy	7091	136	i3d	asl	The officer there, but anyway it's, the officers have a good time with the motors.	en		5	
0ICZi26jdaQ_3-5-rgb_front	/path_to_features/how2sign/i3d_features/train/0ICZi26jdaQ_3-5-rgb_front.npy	584	117	i3d	asl	The computer is probably the number one thing we use all the time.	en		5	
